order_id,customer_id,product_id,quantity,unit_price,order_date,status,shipping_country
ORD-01175,CUST-1198,PROD-A1,1,29.99,2024-03-21,completed,AU
ORD-01176,CUST-1459,PROD-E5,1,199.99,2024-01-29,pending,SE
ORD-01177,CUST-1266,PROD-C3,3,9.99,2024-01-12,cancelled,NL
ORD-01178,CUST-1213,PROD-N14,3,14.99,2024-03-21,completed,NL
ORD-01179,CUST-1465,PROD-C3,8,9.99,2024-02-24,shipped,DE
ORD-01180,CUST-1334,PROD-H8,1,59.99,2024-03-10,completed,NL
ORD-01181,CUST-1441,PROD-I9,4,34.99,2024-03-28,completed,UK
ORD-01182,CUST-1220,PROD-L12,5,149.0,2024-03-08,completed,SE
ORD-01183,CUST-1162,PROD-O15,5,19.99,2024-03-13,completed,AU
ORD-01184,CUST-1429,PROD-I9,1,34.99,2024-01-16,completed,BR
ORD-01185,CUST-1211,PROD-A1,5,29.99,2024-02-10,pending,UK
ORD-01186,CUST-1140,PROD-H8,6,59.99,2024-03-22,completed,MX
ORD-01187,CUST-1013,PROD-D4,1,74.5,2024-01-14,shipped,NL
ORD-01188,CUST-1118,PROD-E5,2,199.99,2024-03-18,shipped,CA
ORD-01189,CUST-1040,PROD-D4,1,74.5,2024-03-28,pending,US
ORD-01190,CUST-1332,PROD-I9,2,34.99,2024-03-18,completed,US
ORD-01191,CUST-1070,PROD-N14,2,14.99,2024-02-19,completed,CA
ORD-01192,CUST-1496,PROD-D4,2,74.5,2024-01-05,completed,UK
ORD-01193,CUST-1103,PROD-G7,3,49.95,2024-01-29,completed,US
ORD-01194,CUST-1250,PROD-C3,4,9.99,2024-02-26,completed,JP
ORD-01195,CUST-1397,PROD-O15,2,19.99,2024-02-01,completed,NL
ORD-01196,CUST-1201,PROD-L12,3,149.0,2024-02-18,shipped,BR
ORD-01197,CUST-1328,PROD-J10,2,12.99,2024-03-17,completed,AU
ORD-01198,CUST-1449,PROD-B2,2,149.99,2024-02-27,completed,CA
ORD-01199,CUST-1376,PROD-I9,1,34.99,2024-03-09,completed,AU
ORD-01200,CUST-1492,PROD-G7,3,49.95,2024-03-07,completed,CA
ORD-01201,CUST-1155,PROD-E5,1,199.99,2024-02-26,completed,JP
ORD-01202,CUST-1470,PROD-C3,1,9.99,2024-02-24,completed,BR
ORD-01203,CUST-1330,PROD-I9,2,34.99,2024-01-19,pending,US
ORD-01204,CUST-1398,PROD-L12,1,149.0,2024-03-05,shipped,BR
ORD-01205,CUST-1165,PROD-I9,1,34.99,2024-01-18,pending,US
ORD-01206,CUST-1364,PROD-C3,2,9.99,2024-02-28,completed,JP
ORD-01207,CUST-1332,PROD-B2,1,149.99,2024-02-02,completed,BR
ORD-01208,CUST-1361,PROD-L12,1,149.0,2024-01-16,pending,SE
ORD-01209,CUST-1196,PROD-F6,2,39.99,2024-01-11,shipped,NL
ORD-01210,CUST-1022,PROD-C3,2,9.99,2024-02-18,completed,DE
ORD-01211,CUST-1083,PROD-J10,4,12.99,2024-03-25,completed,US
ORD-01212,CUST-1158,PROD-M13,2,89.99,2024-01-07,pending,UK
ORD-01213,CUST-1067,PROD-K11,1,54.99,2024-01-24,completed,US
ORD-01214,CUST-1254,PROD-J10,1,12.99,2024-02-02,pending,AU
ORD-01215,CUST-1252,PROD-M13,2,89.99,2024-01-01,completed,CA
ORD-01216,CUST-1209,PROD-J10,2,12.99,2024-03-25,pending,US
ORD-01217,CUST-1451,PROD-J10,1,12.99,2024-03-17,shipped,UK
ORD-01218,CUST-1422,PROD-J10,2,12.99,2024-03-21,completed,US
ORD-01219,CUST-1178,PROD-C3,1,9.99,2024-01-19,completed,US
ORD-01220,CUST-1429,PROD-N14,3,14.99,2024-01-05,shipped,UK
ORD-01221,CUST-1213,PROD-F6,1,39.99,2024-01-12,completed,US
ORD-01222,CUST-1354,PROD-K11,2,54.99,2024-02-06,shipped,NL
ORD-01223,CUST-1233,PROD-M13,1,89.99,2024-03-12,shipped,DE
ORD-01224,CUST-1153,PROD-O15,1,19.99,2024-01-05,completed,DE
ORD-01225,CUST-1388,PROD-O15,4,19.99,2024-02-18,pending,AU
ORD-01226,CUST-1062,PROD-B2,2,149.99,2024-02-07,completed,DE
ORD-01227,CUST-1356,PROD-I9,2,34.99,2024-02-22,completed,NL
ORD-01228,CUST-1322,PROD-A1,2,29.99,2024-01-14,shipped,US
ORD-01229,CUST-1403,PROD-H8,2,59.99,2024-03-29,completed,FR
ORD-01230,CUST-1294,PROD-J10,1,12.99,2024-02-10,shipped,DE
ORD-01231,CUST-1254,PROD-O15,2,19.99,2024-01-17,shipped,BR
ORD-01232,CUST-1092,PROD-K11,2,54.99,2024-03-04,shipped,CA
ORD-01233,CUST-1000,PROD-L12,8,149.0,2024-02-07,completed,US
ORD-01234,CUST-1377,PROD-H8,3,59.99,2024-03-21,completed,MX
ORD-01235,CUST-1170,PROD-J10,2,12.99,2024-02-23,completed,AU
ORD-01236,CUST-1327,PROD-M13,1,89.99,2024-03-22,completed,BR
ORD-01237,CUST-1157,PROD-E5,3,199.99,2024-02-02,completed,AU
ORD-01238,CUST-1058,PROD-I9,3,34.99,2024-02-11,cancelled,DE
ORD-01239,CUST-1315,PROD-F6,3,39.99,2024-02-20,completed,US
ORD-01240,CUST-1472,PROD-D4,4,74.5,2024-02-12,cancelled,JP
ORD-01241,CUST-1330,PROD-O15,3,19.99,2024-03-01,completed,JP
ORD-01242,CUST-1442,PROD-C3,2,9.99,2024-03-21,shipped,DE
ORD-01243,CUST-1028,PROD-H8,5,59.99,2024-02-22,shipped,UK
ORD-01244,CUST-1274,PROD-J10,1,12.99,2024-03-27,completed,CA
ORD-01245,CUST-1469,PROD-J10,1,12.99,2024-03-28,completed,US
ORD-01246,CUST-1173,PROD-C3,4,9.99,2024-02-05,pending,SE
ORD-01247,CUST-1199,PROD-I9,2,34.99,2024-01-22,completed,NL
ORD-01248,CUST-1161,PROD-B2,3,149.99,2024-02-09,completed,UK
ORD-01249,CUST-1121,PROD-G7,2,49.95,2024-01-12,completed,JP
ORD-01250,CUST-1154,PROD-N14,1,14.99,2024-02-08,completed,US
ORD-01251,CUST-1467,PROD-F6,3,39.99,2024-01-05,completed,JP
ORD-01252,CUST-1463,PROD-I9,3,34.99,2024-01-04,shipped,US
ORD-01253,CUST-1375,PROD-D4,5,74.5,2024-02-13,shipped,UK
ORD-01254,CUST-1446,PROD-M13,1,89.99,2024-02-11,completed,AU
ORD-01255,CUST-1018,PROD-K11,1,54.99,2024-01-17,pending,FR
ORD-01256,CUST-1159,PROD-L12,1,149.0,2024-03-07,completed,SE
ORD-01257,CUST-1170,PROD-N14,4,14.99,2024-03-17,pending,US
ORD-01258,CUST-1381,PROD-B2,3,149.99,2024-03-07,completed,US
ORD-01259,CUST-1107,PROD-J10,2,12.99,2024-02-09,completed,CA
ORD-01260,CUST-1163,PROD-D4,1,74.5,2024-02-06,pending,SE
ORD-01261,CUST-1140,PROD-B2,1,149.99,2024-02-04,completed,US
ORD-01262,CUST-1105,PROD-J10,2,12.99,2024-03-12,shipped,DE
ORD-01263,CUST-1482,PROD-I9,1,34.99,2024-02-10,completed,NL
ORD-01264,CUST-1313,PROD-D4,1,74.5,2024-01-22,completed,AU
ORD-01265,CUST-1241,PROD-H8,1,59.99,2024-01-07,cancelled,US
ORD-01266,CUST-1218,PROD-B2,1,149.99,2024-02-19,pending,US
ORD-01267,CUST-1322,PROD-L12,5,149.0,2024-03-17,pending,NL
ORD-01268,CUST-1101,PROD-F6,1,39.99,2024-02-09,cancelled,MX
ORD-01269,CUST-1386,PROD-I9,8,34.99,2024-01-11,pending,NL
ORD-01270,CUST-1470,PROD-C3,4,9.99,2024-01-12,pending,US
ORD-01271,CUST-1363,PROD-H8,3,59.99,2024-02-09,pending,JP
ORD-01272,CUST-1458,PROD-D4,1,74.5,2024-01-29,shipped,UK
ORD-01273,CUST-1358,PROD-O15,1,19.99,2024-02-16,cancelled,DE
ORD-01274,CUST-1015,PROD-M13,2,89.99,2024-02-11,completed,JP
ORD-01275,CUST-1433,PROD-B2,2,149.99,2024-02-14,completed,UK
ORD-01276,CUST-1065,PROD-M13,2,89.99,2024-02-14,shipped,US
ORD-01277,CUST-1332,PROD-G7,1,49.95,2024-01-14,completed,MX
ORD-01278,CUST-1302,PROD-E5,2,199.99,2024-03-09,pending,CA
ORD-01279,CUST-1498,PROD-J10,2,12.99,2024-02-01,pending,FR
ORD-01280,CUST-1355,PROD-B2,1,149.99,2024-02-13,shipped,FR
ORD-01281,CUST-1175,PROD-M13,2,89.99,2024-02-25,shipped,BR
ORD-01282,CUST-1039,PROD-D4,3,74.5,2024-01-23,shipped,JP
ORD-01283,CUST-1166,PROD-B2,2,149.99,2024-03-16,shipped,US
ORD-01284,CUST-1489,PROD-N14,1,14.99,2024-02-26,pending,US
ORD-01285,CUST-1305,PROD-J10,3,12.99,2024-01-14,pending,DE
ORD-01286,CUST-1046,PROD-H8,3,59.99,2024-03-23,completed,US
ORD-01287,CUST-1325,PROD-O15,5,19.99,2024-03-15,completed,MX
ORD-01288,CUST-1272,PROD-C3,1,9.99,2024-03-25,completed,FR
ORD-01289,CUST-1105,PROD-J10,2,12.99,2024-03-14,cancelled,DE
ORD-01290,CUST-1347,PROD-E5,3,199.99,2024-03-13,completed,FR
ORD-01291,CUST-1298,PROD-L12,10,149.0,2024-02-14,completed,NL
ORD-01292,CUST-1436,PROD-I9,4,34.99,2024-02-21,completed,US
ORD-01293,CUST-1000,PROD-F6,8,39.99,2024-03-11,shipped,DE
ORD-01294,CUST-1120,PROD-B2,4,149.99,2024-02-06,pending,BR
ORD-01295,CUST-1364,PROD-J10,2,12.99,2024-02-20,pending,FR
ORD-01296,CUST-1339,PROD-G7,2,49.95,2024-02-25,completed,JP
ORD-01297,CUST-1431,PROD-C3,2,9.99,2024-01-25,completed,FR
ORD-01298,CUST-1343,PROD-C3,10,9.99,2024-02-06,completed,US
ORD-01299,CUST-1073,PROD-A1,2,29.99,2024-01-10,pending,SE
ORD-01300,CUST-1328,PROD-G7,1,49.95,2024-01-18,pending,JP
ORD-01301,CUST-1217,PROD-O15,2,19.99,2024-03-30,shipped,US
ORD-01302,CUST-1419,PROD-H8,2,59.99,2024-03-06,pending,FR
ORD-01303,CUST-1309,PROD-F6,1,39.99,2024-01-29,completed,NL
ORD-01304,CUST-1137,PROD-H8,3,59.99,2024-01-31,pending,AU
ORD-01305,CUST-1019,PROD-J10,1,12.99,2024-02-16,shipped,JP
ORD-01306,CUST-1246,PROD-L12,1,149.0,2024-02-17,completed,US
ORD-01307,CUST-1384,PROD-L12,10,149.0,2024-03-08,completed,JP
ORD-01308,CUST-1312,PROD-I9,2,34.99,2024-01-11,completed,CA
ORD-01309,CUST-1491,PROD-H8,3,59.99,2024-03-21,cancelled,US
ORD-01310,CUST-1296,PROD-K11,2,54.99,2024-03-22,completed,NL
ORD-01311,CUST-1005,PROD-A1,2,29.99,2024-02-13,pending,JP
ORD-01312,CUST-1169,PROD-I9,2,34.99,2024-03-01,pending,DE
ORD-01313,CUST-1018,PROD-M13,1,89.99,2024-02-07,shipped,BR
ORD-01314,CUST-1322,PROD-E5,1,199.99,2024-03-13,pending,NL
ORD-01315,CUST-1149,PROD-C3,1,9.99,2024-03-14,shipped,US
ORD-01316,CUST-1258,PROD-E5,1,199.99,2024-03-03,completed,MX
ORD-01317,CUST-1143,PROD-E5,1,199.99,2024-02-02,completed,UK
ORD-01318,CUST-1465,PROD-A1,2,29.99,2024-01-15,shipped,BR
ORD-01319,CUST-1413,PROD-C3,2,9.99,2024-03-25,completed,UK
ORD-01320,CUST-1092,PROD-M13,1,89.99,2024-03-30,shipped,US
ORD-01321,CUST-1304,PROD-F6,8,39.99,2024-01-11,completed,JP
ORD-01322,CUST-1121,PROD-M13,3,89.99,2024-02-22,cancelled,JP
ORD-01323,CUST-1295,PROD-L12,1,149.0,2024-03-22,completed,US
ORD-01324,CUST-1059,PROD-K11,3,54.99,2024-02-03,completed,US
ORD-01325,CUST-1243,PROD-H8,2,59.99,2024-02-21,shipped,CA
ORD-01326,CUST-1242,PROD-G7,3,49.95,2024-03-28,completed,US
ORD-01327,CUST-1474,PROD-I9,1,34.99,2024-02-25,pending,FR
ORD-01328,CUST-1349,PROD-K11,8,54.99,2024-02-10,completed,US
ORD-01329,CUST-1489,PROD-O15,2,19.99,2024-03-09,pending,NL
ORD-01330,CUST-1171,PROD-O15,4,19.99,2024-03-24,completed,UK
ORD-01331,CUST-1299,PROD-M13,1,89.99,2024-01-13,pending,JP
ORD-01332,CUST-1375,PROD-M13,3,89.99,2024-03-27,cancelled,NL
ORD-01333,CUST-1346,PROD-M13,2,89.99,2024-01-25,completed,DE
ORD-01334,CUST-1425,PROD-I9,3,34.99,2024-01-02,completed,US
ORD-01335,CUST-1350,PROD-G7,2,49.95,2024-01-13,pending,DE
ORD-01336,CUST-1017,PROD-D4,1,74.5,2024-02-06,completed,NL
ORD-01337,CUST-1336,PROD-B2,6,149.99,2024-01-08,completed,NL
ORD-01338,CUST-1061,PROD-K11,3,54.99,2024-01-16,completed,NL
ORD-01339,CUST-1460,PROD-C3,3,9.99,2024-02-18,cancelled,NL
ORD-01340,CUST-1356,PROD-M13,5,89.99,2024-01-24,completed,UK
ORD-01341,CUST-1038,PROD-E5,3,199.99,2024-02-29,cancelled,JP
ORD-01342,CUST-1354,PROD-O15,3,19.99,2024-02-05,cancelled,MX
ORD-01343,CUST-1399,PROD-M13,1,89.99,2024-02-11,completed,UK
ORD-01344,CUST-1170,PROD-M13,1,89.99,2024-01-08,completed,UK
ORD-01345,CUST-1035,PROD-N14,1,14.99,2024-02-03,pending,CA
ORD-01346,CUST-1251,PROD-J10,1,12.99,2024-02-20,completed,US
ORD-01347,CUST-1329,PROD-I9,1,34.99,2024-02-25,completed,JP
ORD-01348,CUST-1037,PROD-L12,1,149.0,2024-02-03,completed,NL
ORD-01349,CUST-1009,PROD-L12,3,149.0,2024-02-02,pending,US
ORD-01350,CUST-1019,PROD-K11,1,54.99,2024-03-22,cancelled,FR
ORD-01351,CUST-1463,PROD-E5,3,199.99,2024-01-20,pending,NL
ORD-01352,CUST-1394,PROD-A1,3,29.99,2024-03-06,pending,JP
ORD-01353,CUST-1399,PROD-G7,4,49.95,2024-02-21,completed,AU
ORD-01354,CUST-1352,PROD-D4,1,74.5,2024-01-01,pending,US
ORD-01355,CUST-1183,PROD-J10,6,12.99,2024-03-09,completed,SE
ORD-01356,CUST-1490,PROD-E5,1,199.99,2024-02-21,cancelled,US
ORD-01357,CUST-1174,PROD-F6,4,39.99,2024-03-09,completed,JP
ORD-01358,CUST-1090,PROD-M13,2,89.99,2024-02-07,shipped,US
ORD-01359,CUST-1356,PROD-G7,1,49.95,2024-03-25,pending,US
ORD-01360,CUST-1043,PROD-K11,1,54.99,2024-03-29,cancelled,JP
ORD-01361,CUST-1098,PROD-L12,1,149.0,2024-01-25,completed,BR
ORD-01362,CUST-1032,PROD-J10,2,12.99,2024-01-31,shipped,SE
ORD-01363,CUST-1427,PROD-E5,2,199.99,2024-03-04,pending,US
ORD-01364,CUST-1403,PROD-A1,1,29.99,2024-02-13,completed,FR
ORD-01365,CUST-1341,PROD-B2,4,149.99,2024-01-28,shipped,JP
ORD-01366,CUST-1296,PROD-K11,1,54.99,2024-03-09,completed,US
ORD-01367,CUST-1009,PROD-A1,2,29.99,2024-01-19,pending,NL
ORD-01368,CUST-1066,PROD-A1,3,29.99,2024-02-01,completed,US
ORD-01369,CUST-1420,PROD-K11,5,54.99,2024-01-07,completed,JP
ORD-01370,CUST-1032,PROD-J10,4,12.99,2024-01-22,completed,US
ORD-01371,CUST-1112,PROD-H8,3,59.99,2024-03-17,completed,MX
ORD-01372,CUST-1427,PROD-D4,1,74.5,2024-02-24,cancelled,FR
ORD-01373,CUST-1294,PROD-F6,8,39.99,2024-01-16,shipped,US
ORD-01374,CUST-1303,PROD-F6,3,39.99,2024-01-28,completed,DE
ORD-01375,CUST-1387,PROD-B2,1,149.99,2024-01-16,pending,US
ORD-01376,CUST-1224,PROD-L12,2,149.0,2024-02-17,completed,NL
ORD-01377,CUST-1433,PROD-A1,1,29.99,2024-01-18,cancelled,NL
ORD-01378,CUST-1249,PROD-G7,1,49.95,2024-01-21,completed,US
ORD-01379,CUST-1361,PROD-A1,5,29.99,2024-01-23,cancelled,NL
ORD-01380,CUST-1413,PROD-O15,2,19.99,2024-02-06,pending,BR
ORD-01381,CUST-1138,PROD-C3,1,9.99,2024-01-27,shipped,JP
ORD-01382,CUST-1312,PROD-G7,6,49.95,2024-01-31,completed,NL
ORD-01383,CUST-1045,PROD-C3,2,9.99,2024-03-04,cancelled,MX
ORD-01384,CUST-1285,PROD-E5,2,199.99,2024-02-14,completed,CA
ORD-01385,CUST-1316,PROD-B2,8,149.99,2024-03-08,completed,MX
ORD-01386,CUST-1394,PROD-I9,1,34.99,2024-03-05,cancelled,SE
ORD-01387,CUST-1057,PROD-D4,1,74.5,2024-02-05,completed,SE
ORD-01388,CUST-1081,PROD-N14,2,14.99,2024-03-01,cancelled,US
ORD-01389,CUST-1107,PROD-A1,1,29.99,2024-03-23,pending,UK
ORD-01390,CUST-1388,PROD-F6,4,39.99,2024-03-19,pending,US
ORD-01391,CUST-1090,PROD-B2,5,149.99,2024-01-07,completed,MX
ORD-01392,CUST-1036,PROD-A1,2,29.99,2024-03-03,completed,BR
ORD-01393,CUST-1214,PROD-H8,2,59.99,2024-03-16,completed,BR
ORD-01394,CUST-1056,PROD-K11,1,54.99,2024-02-11,completed,CA
ORD-01395,CUST-1445,PROD-B2,3,149.99,2024-01-31,completed,FR
ORD-01396,CUST-1299,PROD-O15,1,19.99,2024-01-29,pending,US
ORD-01397,CUST-1475,PROD-O15,1,19.99,2024-02-25,shipped,JP
ORD-01398,CUST-1234,PROD-C3,1,9.99,2024-02-19,completed,SE
ORD-01399,CUST-1065,PROD-F6,1,39.99,2024-02-04,completed,BR
ORD-01400,CUST-1056,PROD-J10,1,12.99,2024-01-08,pending,JP
ORD-01401,CUST-1112,PROD-G7,3,49.95,2024-01-22,completed,NL
ORD-01402,CUST-1463,PROD-C3,6,9.99,2024-03-22,completed,NL
ORD-01403,CUST-1438,PROD-I9,1,34.99,2024-01-30,shipped,JP
ORD-01404,CUST-1428,PROD-N14,2,14.99,2024-01-28,pending,UK
ORD-01405,CUST-1126,PROD-A1,3,29.99,2024-02-24,completed,DE
ORD-01406,CUST-1474,PROD-G7,1,49.95,2024-03-15,shipped,US
ORD-01407,CUST-1213,PROD-O15,5,19.99,2024-03-14,completed,US
ORD-01408,CUST-1271,PROD-H8,1,59.99,2024-03-05,pending,JP
ORD-01409,CUST-1231,PROD-M13,4,89.99,2024-03-30,pending,CA
ORD-01410,CUST-1354,PROD-B2,3,149.99,2024-03-12,pending,CA
ORD-01411,CUST-1331,PROD-C3,1,9.99,2024-02-15,completed,US
ORD-01412,CUST-1360,PROD-H8,1,59.99,2024-03-26,pending,NL
ORD-01413,CUST-1232,PROD-L12,1,149.0,2024-03-15,pending,MX
ORD-01414,CUST-1446,PROD-C3,1,9.99,2024-02-21,completed,SE
ORD-01415,CUST-1321,PROD-H8,1,59.99,2024-03-22,completed,FR
ORD-01416,CUST-1016,PROD-O15,1,19.99,2024-03-29,completed,FR
ORD-01417,CUST-1313,PROD-M13,3,89.99,2024-02-04,shipped,NL
ORD-01418,CUST-1041,PROD-M13,3,89.99,2024-01-27,shipped,DE
ORD-01419,CUST-1465,PROD-L12,2,149.0,2024-01-08,cancelled,DE
ORD-01420,CUST-1187,PROD-O15,1,19.99,2024-01-07,pending,NL
ORD-01421,CUST-1331,PROD-A1,1,29.99,2024-02-16,shipped,BR
ORD-01422,CUST-1104,PROD-B2,3,149.99,2024-03-12,completed,DE
ORD-01423,CUST-1244,PROD-D4,1,74.5,2024-03-10,shipped,BR
ORD-01424,CUST-1459,PROD-D4,1,74.5,2024-01-29,completed,AU
ORD-01425,CUST-1032,PROD-K11,1,54.99,2024-02-24,completed,DE
ORD-01426,CUST-1424,PROD-H8,2,59.99,2024-03-03,completed,JP
ORD-01427,CUST-1272,PROD-L12,3,149.0,2024-03-09,completed,JP
ORD-01428,CUST-1484,PROD-J10,3,12.99,2024-02-17,completed,CA
ORD-01429,CUST-1200,PROD-O15,1,19.99,2024-02-28,completed,UK
ORD-01430,CUST-1057,PROD-B2,1,149.99,2024-01-14,completed,JP
ORD-01431,CUST-1321,PROD-C3,2,9.99,2024-01-27,completed,UK
ORD-01432,CUST-1067,PROD-G7,2,49.95,2024-03-28,pending,DE
ORD-01433,CUST-1010,PROD-G7,3,49.95,2024-02-26,completed,CA
ORD-01434,CUST-1118,PROD-B2,4,149.99,2024-01-03,shipped,SE
ORD-01435,CUST-1335,PROD-F6,2,39.99,2024-02-22,cancelled,MX
ORD-01436,CUST-1356,PROD-F6,2,39.99,2024-03-03,shipped,AU
ORD-01437,CUST-1067,PROD-H8,1,59.99,2024-02-28,completed,US
ORD-01438,CUST-1190,PROD-M13,1,89.99,2024-02-03,completed,MX
ORD-01439,CUST-1145,PROD-N14,1,14.99,2024-01-07,pending,US
ORD-01440,CUST-1146,PROD-J10,3,12.99,2024-01-21,completed,US
ORD-01441,CUST-1406,PROD-N14,5,14.99,2024-03-29,completed,US
ORD-01442,CUST-1162,PROD-D4,1,74.5,2024-01-15,shipped,US
ORD-01443,CUST-1105,PROD-H8,1,59.99,2024-02-03,shipped,BR
ORD-01444,CUST-1176,PROD-A1,1,29.99,2024-03-26,completed,DE
ORD-01445,CUST-1273,PROD-H8,8,59.99,2024-03-10,completed,US
ORD-01446,CUST-1255,PROD-O15,2,19.99,2024-01-04,completed,JP
ORD-01447,CUST-1496,PROD-O15,1,19.99,2024-02-10,shipped,AU
ORD-01448,CUST-1242,PROD-F6,3,39.99,2024-03-23,completed,MX
ORD-01449,CUST-1289,PROD-J10,1,12.99,2024-03-26,pending,DE
ORD-01450,CUST-1460,PROD-L12,3,149.0,2024-01-15,completed,US
ORD-01451,CUST-1012,PROD-K11,1,54.99,2024-03-11,pending,NL
ORD-01452,CUST-1047,PROD-N14,2,14.99,2024-01-29,completed,US
ORD-01453,CUST-1269,PROD-J10,1,12.99,2024-03-23,completed,MX
ORD-01454,CUST-1042,PROD-O15,1,19.99,2024-02-05,shipped,JP
ORD-01455,CUST-1499,PROD-K11,6,54.99,2024-03-26,shipped,FR
ORD-01456,CUST-1309,PROD-D4,1,74.5,2024-03-03,shipped,US
ORD-01457,CUST-1075,PROD-O15,1,19.99,2024-03-26,pending,DE
ORD-01458,CUST-1176,PROD-G7,1,49.95,2024-02-17,completed,UK
ORD-01459,CUST-1372,PROD-H8,1,59.99,2024-03-12,pending,BR
ORD-01460,CUST-1412,PROD-G7,1,49.95,2024-02-26,pending,BR
ORD-01461,CUST-1300,PROD-O15,1,19.99,2024-02-23,shipped,US
ORD-01462,CUST-1444,PROD-C3,1,9.99,2024-01-27,shipped,DE
ORD-01463,CUST-1045,PROD-B2,3,149.99,2024-03-16,completed,FR
ORD-01464,CUST-1284,PROD-K11,2,54.99,2024-02-04,pending,BR
ORD-01465,CUST-1426,PROD-J10,1,12.99,2024-01-18,pending,UK
ORD-01466,CUST-1423,PROD-I9,1,34.99,2024-03-03,completed,NL
ORD-01467,CUST-1237,PROD-E5,2,199.99,2024-03-04,completed,US
ORD-01468,CUST-1153,PROD-M13,1,89.99,2024-01-01,cancelled,SE
ORD-01469,CUST-1457,PROD-H8,3,59.99,2024-01-16,completed,FR
ORD-01470,CUST-1330,PROD-C3,5,9.99,2024-03-03,completed,US
ORD-01471,CUST-1496,PROD-B2,2,149.99,2024-02-05,completed,NL
ORD-01472,CUST-1289,PROD-L12,2,149.0,2024-02-16,pending,UK
ORD-01473,CUST-1355,PROD-K11,2,54.99,2024-03-28,completed,DE
ORD-01474,CUST-1132,PROD-I9,1,34.99,2024-03-14,completed,NL
ORD-01475,CUST-1449,PROD-A1,1,29.99,2024-01-19,completed,DE
ORD-01476,CUST-1214,PROD-C3,1,9.99,2024-01-07,cancelled,DE
ORD-01477,CUST-1327,PROD-A1,1,29.99,2024-02-07,completed,AU
ORD-01478,CUST-1048,PROD-D4,1,74.5,2024-03-21,shipped,MX
ORD-01479,CUST-1161,PROD-C3,1,9.99,2024-03-10,cancelled,MX
ORD-01480,CUST-1352,PROD-E5,3,199.99,2024-02-04,completed,US
ORD-01481,CUST-1073,PROD-I9,1,34.99,2024-03-15,completed,US
ORD-01482,CUST-1248,PROD-I9,1,34.99,2024-02-06,pending,DE
ORD-01483,CUST-1079,PROD-O15,1,19.99,2024-01-21,shipped,CA
ORD-01484,CUST-1286,PROD-N14,3,14.99,2024-01-25,shipped,BR
ORD-01485,CUST-1364,PROD-N14,4,14.99,2024-03-08,shipped,BR
ORD-01486,CUST-1469,PROD-M13,2,89.99,2024-01-15,completed,US
ORD-01487,CUST-1245,PROD-N14,5,14.99,2024-01-17,completed,UK
ORD-01488,CUST-1226,PROD-L12,1,149.0,2024-02-16,shipped,AU
ORD-01489,CUST-1155,PROD-M13,1,89.99,2024-02-13,completed,BR
ORD-01490,CUST-1438,PROD-N14,1,14.99,2024-01-16,completed,BR
ORD-01491,CUST-1066,PROD-D4,1,74.5,2024-02-09,completed,FR
ORD-01492,CUST-1396,PROD-L12,1,149.0,2024-01-15,pending,MX
ORD-01493,CUST-1016,PROD-G7,1,49.95,2024-01-06,cancelled,AU
ORD-01494,CUST-1465,PROD-J10,2,12.99,2024-01-08,completed,US
ORD-01495,CUST-1386,PROD-B2,3,149.99,2024-02-08,completed,MX
ORD-01496,CUST-1461,PROD-B2,1,149.99,2024-03-18,completed,US
ORD-01497,CUST-1074,PROD-K11,1,54.99,2024-02-14,completed,NL
ORD-01498,CUST-1256,PROD-F6,1,39.99,2024-02-15,shipped,CA
ORD-01499,CUST-1419,PROD-I9,1,34.99,2024-03-13,shipped,MX
ORD-01500,CUST-1098,PROD-A1,1,29.99,2024-03-08,completed,US
ORD-01501,CUST-1371,PROD-O15,1,19.99,2024-03-09,completed,CA
ORD-01502,CUST-1243,PROD-O15,4,19.99,2024-03-05,completed,BR
ORD-01503,CUST-1490,PROD-J10,2,12.99,2024-01-24,completed,US
ORD-01504,CUST-1217,PROD-N14,10,14.99,2024-02-15,completed,AU
ORD-01505,CUST-1160,PROD-D4,1,74.5,2024-02-22,completed,JP
ORD-01506,CUST-1390,PROD-B2,1,149.99,2024-03-07,completed,BR
ORD-01507,CUST-1042,PROD-E5,3,199.99,2024-03-12,completed,JP
ORD-01508,CUST-1307,PROD-B2,1,149.99,2024-02-19,completed,SE
ORD-01509,CUST-1208,PROD-N14,1,14.99,2024-02-26,completed,FR
ORD-01510,CUST-1410,PROD-D4,5,74.5,2024-01-09,pending,SE
ORD-01511,CUST-1345,PROD-F6,1,39.99,2024-01-23,pending,SE
ORD-01512,CUST-1337,PROD-B2,2,149.99,2024-02-20,cancelled,US
ORD-01513,CUST-1355,PROD-B2,1,149.99,2024-01-19,shipped,US
ORD-01514,CUST-1499,PROD-L12,1,149.0,2024-01-22,completed,DE
ORD-01515,CUST-1206,PROD-D4,4,74.5,2024-03-17,completed,CA
ORD-01516,CUST-1142,PROD-N14,3,14.99,2024-02-24,shipped,NL
ORD-01517,CUST-1182,PROD-E5,6,199.99,2024-03-23,pending,SE
ORD-01518,CUST-1261,PROD-J10,10,12.99,2024-02-21,completed,US
ORD-01519,CUST-1128,PROD-M13,1,89.99,2024-02-28,pending,JP
ORD-01520,CUST-1015,PROD-D4,6,74.5,2024-03-21,completed,BR
ORD-01521,CUST-1013,PROD-A1,2,29.99,2024-01-09,completed,FR
ORD-01522,CUST-1155,PROD-J10,1,12.99,2024-03-27,shipped,NL
